source_file,issue_type,line_text,hint
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,Technical specification for safety installation operation and dismantlement of tower crane in construction,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,JGJ 196-2010,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,*,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,中国建筑工业出版社出版、发行(北京西郊百万庄) 各地新华书店、建筑书店经销,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,北京红光制版公司制版,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,北京密东印刷有限公司印刷,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,关,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,开本：850×1168毫米 1/32 印张：1³4 字数：50千字,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,2010年3月第一版 2010年3月第一次印刷,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,定价：10.00元,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,统一书号：15112 ·17808,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,版权所有 翻印必究,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,如有印装质量问题，可寄本社退换,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,(邮政编码100037),未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,本社网址：http://www.cabp.com.cn,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,网上书店：http://www.china-building.com.cn,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,中华人民共和国住房和城乡建设部 公 告,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,第479号,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,关于发布行业标准《建筑施工塔式,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,起重机安装、使用、拆卸安全,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,技术规程》的公告,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,"现批准《建筑施工塔式起重机安装、使用、拆卸安全技术规 程》为行业标准，编号为JGJ 196-2010,自2010年7月1日起 实施。其中，第2.0.3、2.0.9、2.0.14、2.0.16、3.4.12、",未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,前 言,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,根据原建设部《关于印发<2007年工程建设标准规范制订、 修订计划(第一批)〉的通知》(建标[2007]125号)的要求， 规程编制组经广泛调查研究，认真总结实践经验，参考有关国际 标准和国外先进标准，并在广泛征求意见的基础上，制定本 规 程 。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,本规程的主要技术内容是：1.总则；2.基本规定；3.塔式 起重机的安装；4.塔式起重机的使用；5.塔式起重机的拆卸；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,本规程中以黑体字标志的条文为强制性条文，必须严格,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,执 行 。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,本规程由住房和城乡建设部负责管理和对强制性条文的解 释，由上海市建工设计研究院有限公司负责具体技术内容的解 释。执行过程中如有意见或建议，请寄送上海市建工设计研究院 有限公司(地址：上海市武夷路150号；邮政编码：200050),未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,本规程主编单位：上海市建工设计研究院有限公司 上海市第四建筑有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,本规程参编单位：中国建筑业协会建筑安全分会,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,上海市建设工程安全质量监督总站 上海市建设机械检测中心,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,上海市建设安全协会,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,南京建工建筑机械安全检测所,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,上海市第五建筑有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,上海市第七建筑有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,抚顺永茂建筑机械有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,本规程主要起草人员：汤坤林 邱锡宏 秦春芳 姜 敏,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,孙锦强 金振士 包世洪 崔一舟 张 铭 施雯钰 贾国瑜 潘仁昌 张 健 曹文根 黄 轶 顾 靖,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,陆德海 田若南 姚培庆 张嘉洁,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,施仁华 程史扬 王 宪 张云超 严 训 滕 鑫,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,本规程主要审查人员：李 明 魏吉祥 耿洁明 葛雨泰,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,徐玉顺 黄治郁 卓 新 郭寒竹,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,施卫东 王 乔,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,维修和技术改造记录、运行故障和生产安全事故记录、累计运转 记录等运行资料；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,. 2 桩基承台式混凝土基础；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,图3.2.3 塔式起重机板式基础计算简图,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,(3.2.3-1),未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,式中：Mk— 相应于荷载效应标准组合时，作用于矩形基础顶,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,面短边方向的力矩值 (kN·m);,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,Fvk—— 相应于荷载效应标准组合时，作用于矩形基础顶 面短边方向的水平荷载值 (kN);,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,h—— 基础的高度 (m);,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,Fk——塔机作用于基础顶面的竖向荷载标准值 (kN);,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,Gk— 基础及其上土的自重标准值 (kN);,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,b——矩形基础底面的短边长度 (m)。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,(3.2.3-2) 式中：pk—— 相应于荷载效应标准组合时，基础底面处的平均压,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,力值 (kPa);,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,l—— 矩形基础底面的长边长度 (m);,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,fa—— 修正后的地基承载力特征值 (kPa)。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,地基承载力计算尚应满足式(3.2.3-3)或式(3.2.3-4)的,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,规定：,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,当偏心距 时,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,当偏心距 时,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text,(3.2.3-3),未挂接到任何条号，可能是前言/目录/格式异常。
JGJ196-2010 建筑施工塔式起重机安装、使用、拆卸安全技术规程.docx,unattached_text_truncated,,未挂接文本共 149 行，仅保留前 80 行示例。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,建筑施工工具式脚手架安全技术规范,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,Technical code for safety of implementation scaffold practice in construction,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,2010-03-31 发布 2010-09-01 实施,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,中 华 人 民 共 和 国 住 房 和 城 乡 建 设 部 发布,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,中华人民共和国行业标准,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,建筑施工工具式脚手架安全技术规范,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,Technical code for safety of implementation scaffold practice in construction,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,JGJ 202-2010,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,批准部门：中华人民共和国住房和城乡建设部,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,施 行 日 期 ： 2 0 1 0 年 9 月 1 日,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,中国建筑工业出版社,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,中华人民共和国行业标准,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,建筑施工工具式脚手架安全技术规范,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,Technical code for safety of implementation,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,scaffold practice in construction JGJ 202-2010,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,*,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,中国建筑工业出版社出版、发行(北京西郊百万庄),未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,各地新华书店、建筑书店经销,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,北京红光制版公司制版,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,北京市兴顺印刷厂印刷,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,*,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,开本：850×1168毫米 1/32 印张：35%8 字数：104千字 2010年7月第一版 2010年7月第一次印刷,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,统一书号：15112 ·17863,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,版权所有 翻印必究,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,如有印装质量问题，可寄本社退换,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,(邮政编码100037),未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,本社网址：http://www.cabp.com.cn,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,网上书店：http://www.china-building.com.cn,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,中华人民共和国住房和城乡建设部 公 告,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,第531号,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,关于发布行业标准《建筑施工工具式 脚手架安全技术规范》的公告,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,"现批准《建筑施工工具式脚手架安全技术规范》为行业标 准，编号为JGJ 202-2010,自2010年9月1日起实施。其中， 第4.4.2、4.4.5、4.4. 10、4.5. 1、4.5.3、5.2. 11、5.4.7、",未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,本规范中以黑体字标志的条文为强制性条文，必须严格 执 行 。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,本规范由住房和城乡建设部负责管理和对强制性条文的解 释，由中国建筑业协会建筑安全分会负责具体技术内容的解释。 执行过程中如有意见和建议，请寄送中国建筑业协会建筑安全分 会(地址：北京市三里河路9号建设部内，邮政编码：100835)。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,本规范主编单位：中国建筑业协会建筑安全分会,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,本规范参编单位：北京市住房和城乡建设委员会 北京建工集团有限责任公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,沈阳建筑大学,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,上海市建设机械检测中心,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,山东省建筑施工安全监督站,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,成都市建设工程施工安全监督站 河南省建设安全监督总站,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,北京建工一建工程建设有限公司 北京市第五建筑工程有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,北京市建筑工程研究院,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,深圳市特辰科技有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,北京星河人施工技术有限责任公司 西安翔云工程新技术有限责任公司 重庆建工第三建设有限责任公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,无锡申欧工程设备有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,北京韬盛科技发展有限公司,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,本规范主要起草人员：秦春芳 张镇华 魏忠泽 胡裕新 毕建伟 沈海晏 黄书凯 姚康华 马千里 李 印 张 佳 陈卫东 严 训 郝海涛 唐 伟 孙宗辅 张显来 李宗亮 张广宇 孙京燕 胡 鹏 魏 鹏 汤坤林 杜 科 牛福增 熊 琰 魏铁山 钟建都 姜传库 白继东 刘永峰 熊渝兴 魏吉祥 杨崇俭 吴仁山 吴 杰 余胜国 杨爱华 尹正富 周光辉,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,本规范主要审查人员：郭正兴 耿洁明 陶卫农 刘 群,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,倪富生 张有闻 张志诚 姚晓东,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,熊耀莹 高秋利,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,密,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,qk——施工活荷载标准值；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,Q₁—— 钢丝绳所受竖向分力(标准值);,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,Q₂—— 风荷载作用于吊篮的水平力(标准值);,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,QD——吊篮钢丝绳所受拉力，应考虑吊篮的荷载组合； Qk—— 可变荷载(即活载)标准值；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,R—— 结构构件抗力的设计值；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,S—— 荷载效应组合的设计值；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,SGk——恒荷载效应的标准值；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,Smax——钢丝绳承受的最大静拉力；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,SQk——活荷载效应的标准值；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,S绳——钢丝绳破断拉力；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,T—— 支承悬挂机构后支架的结构所承受集中荷载； Wk——风荷载标准值；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,wo——基本风压值。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,"水胶合板，厚度不得小于18mm, 底部木方间距不得大于 400mm, 木方与脚手架杆件应用钢丝绑扎牢固，胶合板脚手板 与木方应用钉子钉牢。",未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,表4.1.2-1 脚手板自重标准值 (kN/mm²),未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,表4.1.2-2 栏杆、挡脚板线荷载标准值 (kN/m),未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,Wk=β·μz·μs·Wo (4.1.2),未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,式中：Wk——风荷载标准值 (kN/m²);,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,μ₂——风压高度变化系数，应按现行国家标准《建筑结 构荷载规范》GB 50009 的规定采用；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,μs——脚手架风荷载体型系数，应按表4.1.2-4的规定采 用，表中φ为挡风系数，应为脚手架挡风面积与 迎风面积之比；密目式安全立网的挡风系数中应 按0.8计算；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,wo— 基本风压值，应按现行国家标准《建筑结构荷载,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,规范》GB 50009-2001(2006年版)附表D.4 中 n=10 年的规定采用；工作状态应按本地区的10 年风压最大值选用，升降及坠落工况，可取 0.25kN/m² 计算；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,"β——风振系数， 一般可取1,也可按实际情况选取。",未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,表4.1.2-3 施工活荷载标准值,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,续表4.1.2-3,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,表4.1.2-4 脚手架风荷载体型系数,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,v≤[v] (4.3.1-2),未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,式中：v——受弯构件的挠度计算值 (mm);,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,[v]—— 受弯构件的容许挠度值 (mm);,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text,Qk——均布线荷载标准值 (N/mm);,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ202-2010 建筑施工工具式脚手架安全技术规范.docx,unattached_text_truncated,,未挂接文本共 204 行，仅保留前 80 行示例。
JGJ215-2010 建筑施工升降机安装、使用、拆卸安全技术规程.docx,unattached_text,UDC,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ215-2010 建筑施工升降机安装、使用、拆卸安全技术规程.docx,unattached_text,P,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ215-2010 建筑施工升降机安装、使用、拆卸安全技术规程.docx,unattached_text,中华人民共和国行业标准,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ215-2010 建筑施工升降机安装、使用、拆卸安全技术规程.docx,unattached_text,JGJ 215-2010,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ215-2010 建筑施工升降机安装、使用、拆卸安全技术规程.docx,unattached_text,备案号J1067-2010,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ215-2010 建筑施工升降机安装、使用、拆卸安全技术规程.docx,unattached_text,建筑施工升降机安装、使用、,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ215-2010 建筑施工升降机安装、使用、拆卸安全技术规程.docx,unattached_text,拆卸安全技术规程,未挂接到任何条号，可能是前言/目录/格式异常。
