law_id,law_name,version,chapter,article_no,article_title,article_text,keywords,scene_tags,priority,is_mandatory,status,source_file,notes,remove_reason
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,5 混凝土结构吊装,5.1.1,构件的运输应符合下列规定：,5.1.1 构件的运输应符合下列规定：,"构件的运输应符合,下列规定",通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,5 运输时，各构件应拴牢于车厢上。,5.1.2,构件的堆放应符合下列规定：,5.1.2 构件的堆放应符合下列规定：,"构件的堆放应符合,下列规定",通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,5 装配式大板应采用插放法或背靠法堆放，堆放架应经设 计计算确定。,5.1.3,构件翻身应符合下列规定：,5.1.3 构件翻身应符合下列规定：,"构件翻身应符合下,列规定",通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,2 屋架或薄腹梁翻身时应验算抗裂度，不够时应予加固。,5.1.4,构件拼装应符合下列规定：,5.1.4 构件拼装应符合下列规定：,"构件拼装应符合下,列规定",通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,4 绑扎应平稳、牢固，绑扎钢丝绳与物体间的水平夹角应 为：构件起吊时不得小于45°;构件扶直时不得小于60°。,5.2,单层工业厂房结构吊装,5.2 单层工业厂房结构吊装,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,4 绑扎应平稳、牢固，绑扎钢丝绳与物体间的水平夹角应 为：构件起吊时不得小于45°;构件扶直时不得小于60°。,5.2.1,柱的吊装应符合下列规定：,5.2.1 柱的吊装应符合下列规定：,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,4 杯口内应采用强度高一级的细石混凝土浇筑固定。采用 木楔或钢楔作临时固定时，应分二次浇筑，第一次灌至楔子下 端，待达到设计强度30%以上，方可拔出楔子，再二次浇筑至 基础顶；当使用混凝土楔子时，可一次浇筑至基础顶面。混凝土 强度应作试块检验，冬期施工时，应采取冬期施工措施。,5.2.2,梁的吊装应符合下列规定：,5.2.2 梁的吊装应符合下列规定：,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,4 吊车梁的校正应在梁吊装完，也可在屋面构件校正并最,5.2.3,屋架吊装应符合下列规定：,5.2.3 屋架吊装应符合下列规定：,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,2 吊装第一榀屋架和天窗架时，应在其上弦杆拴缆风绳作 临时固定。缆风绳应采用两侧布置，每边不得少于2根。当跨度 大于18m 时，宜增加缆风绳数，间距不得大于6m。,5.3,多层框架结构吊装,5.3 多层框架结构吊装,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,2 吊装第一榀屋架和天窗架时，应在其上弦杆拴缆风绳作 临时固定。缆风绳应采用两侧布置，每边不得少于2根。当跨度 大于18m 时，宜增加缆风绳数，间距不得大于6m。,5.3.1,框架柱吊装应符合下列规定：,5.3.1 框架柱吊装应符合下列规定：,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,3 吊装楼层板时，严禁采用叠压式，并严禁在板上站人、 放置小车等重物或工具。,5.4,墙板结构吊装,5.4 墙板结构吊装,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,6 钢结构吊装,6.1,一 般 规 定,6.1 一 般 规 定,安全生产,通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,6 钢结构吊装,6.2,钢结构厂房吊装,6.2 钢结构厂房吊装,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,6 钢结构吊装,6.2.1,钢柱吊装应符合下列规定：,6.2.1 钢柱吊装应符合下列规定：,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,2 柱校正后，应立即紧固地脚螺栓，将承重垫板点焊固定， 并随即对柱脚进行永久固定。,6.2.2,吊车梁吊装应符合下列规定：,6.2.2 吊车梁吊装应符合下列规定：,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,2 吊车梁支承面下的空隙应采用楔形铁片塞紧，应确保支 承紧贴面不小于70%。,6.2.3,钢屋架吊装应符合下列规定：,6.2.3 钢屋架吊装应符合下列规定：,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,2 屋架吊装就位后，应在校正和可靠的临时固定后方可摘 钩，并按设计要求进行永久固定。,6.3,高层钢结构吊装,6.3 高层钢结构吊装,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,2 屋架吊装就位后，应在校正和可靠的临时固定后方可摘 钩，并按设计要求进行永久固定。,6.3.1,钢柱吊装应符合下列规定：,6.3.1 钢柱吊装应符合下列规定：,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,4 就位时，应待临时固定可靠后方可脱钩。,6.3.2,钢梁吊装应符合下列规定：,6.3.2 钢梁吊装应符合下列规定：,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,2 墙板与上部框架梁组合后吊装时，就位后应立即进行侧 面和底部的连接。,6.4,轻型钢结构和门式刚架吊装,6.4 轻型钢结构和门式刚架吊装,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,7 网 架 吊 装,7.1,一 般 规 定,7.1 一 般 规 定,安全生产,通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,3 各起重设备的负荷宜接近。,7.2,高空散装法安装,7.2 高空散装法安装,高空散装法安装,通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,3 各起重设备的负荷宜接近。,7.3,分条、分块安装,7.3 分条、分块安装,"分条,分块安装",通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,3 各起重设备的负荷宜接近。,7.4,高空滑移法安装,7.4 高空滑移法安装,高空滑移法安装,通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,2 当跨度中间有支点时的杆件内力、支点反力及挠度值。,7.5,整体吊装法,7.5 整体吊装法,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,2 当跨度中间有支点时的杆件内力、支点反力及挠度值。,7.6,整体提升、顶升法安装,7.6 整体提升、顶升法安装,"整体提升,顶升法安装",通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,4 提升设备应按其额定负荷能力乘以折减系数使用。穿心 式液压千斤顶的折减系数取0.5;电动螺杆升板机的折减系数取,0.7,,0.7;其他设备应通过试验确定。,设备,机械设备,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,4 起重机械和索具设备,4.1,起 重 机 械,4.1 起 重 机 械,安全生产,通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,11 本款规定之所以要求这样做，是为了保证起重机自身停,4.2,绳 索,4.2 绳 索,安全生产,通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,11 白棕绳应堆放在干燥、不热、通风的库房内，或很松 (指已用过)地卷好挂在木架上。在水中洗干净的， 一定要晾干， 以防霉烂。另外堆放时，应避免与有腐蚀性的化学药品接触，以 免损坏白棕绳。,4.3,吊 索,4.3 吊 索,安全生产,通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,3 卡环(材料为Q235 钢)用于吊索和吊索或吊索和构件 吊环之间的连接。它由弯环与销子(又叫芯子)两部分组成。 按弯环形式有直形卡环和马蹄形卡环之分；按销子和弯环的连 接形式有螺栓式卡环和活络式卡环之分。螺栓式卡环的销子和 弯环采用螺纹连接。活络式卡环的销子端头和弯环孔眼均无螺 纹，可以直接抽出，它的销子截面有圆形和椭圆形两种。活络 式卡环目前常用于吊装柱子，它的优点是在柱子就位并临时固 定后，可在地面用事先系在销子尾部的白棕绳将销子拉出，解 开吊索，避免了高处作业。但应特别注意，若吊索没有压紧活 络销子，滑到边上去，形成弯环受力，销子很可能会自动掉下 来，将是很危险的。,4.4,起重吊装设备,4.4 起重吊装设备,"起重,吊装,设备","起重吊装,机械设备",2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,7 本款要求是为了防止千斤顶突然回油或倾倒而造成重大 事故。,4.5,地 锚,4.5 地 锚,安全生产,通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,"3 卧式地锚是将一根或几根圆木(废型钢也可),用钢丝绳 捆绑在一起，横放在挖好的地锚坑内的底部，钢丝绳的一端从坑 底前端的地坑中引出，绳与地面的坡度，应与缆风绳和地面的夹 角一致，然后用土石回填夯实。卧式地锚可承受较大的拉力， 一 般应根据受力大小由计算确定，适合永久性地锚或在大型吊装作 业中的地锚采用。",4.5.4,对本条各款说明如下：,4.5.4 对本条各款说明如下：,对本条各款说明如,通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,5 混凝土结构吊装,5.1,一 般 规 定,5.1 一 般 规 定,安全生产,通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,4 吊点绑扎，必须做到安全可靠，便于脱钩。,5.2,单层工业厂房结构吊装,5.2 单层工业厂房结构吊装,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,"2 第一榀屋架的临时固定必须十分可靠。 一般是在屋架或 天窗架的上弦两侧各设两根钢丝缆风绳(当跨度超过18m 时， 应相应增加缆风绳的数量),有山墙抗风柱的厂房，亦可将屋架 固定在抗风柱上。",5.3,多层框架结构吊装,5.3 多层框架结构吊装,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,3 楼层板吊装不得采用上层各板直接叠压于下层板上，这 样最下层板容易断裂从高处坠落；另一方面吊于梁上后，不易分 块穿拉兜索甚至产生危险。楼层板吊装时，禁止在板上站人、堆 物、放工具和推车，其日的是防止这些人或物从高处坠落伤人。,5.4,墙板结构吊装,5.4 墙板结构吊装,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,6 钢结构吊装,6.1,一 般 规 定,6.1 一 般 规 定,安全生产,通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,6 钢结构吊装,6.2,钢结构厂房吊装,6.2 钢结构厂房吊装,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,3 最后固定的电焊或高强度螺栓应符合有关标准、规定或 设计的要求。,6.3,高层钢结构吊装,6.3 高层钢结构吊装,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,2 剪力墙板是四周与钢柱和框架梁用螺栓连接再用焊接固 定的，安装前在地面先将墙板与上部框架梁组合，然后一并安 装，定位后再连接其他部位。剪力支撑安装部位与剪力墙板吻 合，安装时应采用剪力墙板的安装方法，尽量组合后再进行 安 装 。,6.4,轻型钢结构和门式刚架吊装,6.4 轻型钢结构和门式刚架吊装,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,7 网 架 吊 装,7.1,一 般 规 定,7.1 一 般 规 定,安全生产,通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,6) 整体顶升法：适用于支点较少的多点支承网架。,7.2,高空散装法安装,7.2 高空散装法安装,高空散装法安装,通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,6) 整体顶升法：适用于支点较少的多点支承网架。,7.3,分条、分块安装,7.3 分条、分块安装,"分条,分块安装",通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,6) 整体顶升法：适用于支点较少的多点支承网架。,7.4,高空滑移法安装,7.4 高空滑移法安装,高空滑移法安装,通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,6) 整体顶升法：适用于支点较少的多点支承网架。,7.5,整体吊装法,7.5 整体吊装法,吊装,起重吊装,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_017_JGJ27620,JGJ276-2012 建筑施工起重吊装安全技术规范,,6) 整体顶升法：适用于支点较少的多点支承网架。,7.6,整体提升、顶升法安装,7.6 整体提升、顶升法安装,"整体提升,顶升法安装",通用,2,是,现行,JGJ276-2012 建筑施工起重吊装安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,4 施工环境调查,4.1,一 般 规 定,4.1 一 般 规 定,安全生产,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,5 工程所在地常用的施工方法和同类工程的施工资料、监 测资料等。,4.2,现场勘查及环境调查要求,4.2 现场勘查及环境调查要求,调查,事故报告,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,9 应查明邻近基坑与地下工程的支护方法、开挖和使用对 本基坑工程安全的影响。,4.3,现场勘查与环境调查报告,4.3 现场勘查与环境调查报告,"报告,调查",事故报告,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,5 施工安全专项方案,5.1,一 般 规 定,5.1 一 般 规 定,安全生产,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,6 设计和施工发生变更或调整时，施工安全专项方案应进 行相应的调整和补充。,5.2,安全专项方案编制,5.2 安全专项方案编制,安全专项方案编制,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,8 对突发事件的应急响应机制，包含信息报告、先期处理、 应急启动和应急终止。,5.3,危险源分析,5.3 危险源分析,危险源分析,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,5 邻水的基坑。,5.3.3,下列情况应列为一般危险源：,5.3.3 下列情况应列为一般危险源：,"下列情况应列为一,般危险源",通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,12 土钉、锚杆蠕变产生过大变形及地面裂缝。,5.4,应 急 预 案,5.4 应 急 预 案,安全生产,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,3 及时加固、修复或更换破裂管线。,5.5,应 急 响 应,5.5 应 急 响 应,安全生产,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,9 其他有特殊情况可能影响安全的基坑。,5.5.5,应急终止应满足下列要求：,5.5.5 应急终止应满足下列要求：,应急,应急救援,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,5 事故已经在 上级主管部门结案。,5.6,安全技术交底,5.6 安全技术交底,交底,教育培训,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,6 支护结构施工,6.1,一 般 规 定,6.1 一 般 规 定,安全生产,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,6 支护结构施工,6.2,土钉墙支护,6.2 土钉墙支护,支护,基坑工程,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,6 对环境调查结果显示基坑侧壁地下管线存在渗漏或存在 地表水补给的工程，应反馈修改设计，提高土钉墙设计安全度， 必要时应调整支护结构方案。,6.2.2,土钉施工应符合下列规定：,6.2.2 土钉施工应符合下列规定：,"土钉施工应符合下,列规定",通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,3 喷射混凝土作业中如发生输料管路堵塞或爆裂时，必须 依次停止投料、送水和供风。,6.3,重力式水泥土墙,6.3 重力式水泥土墙,重力式水泥土墙,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,3 喷射混凝土作业中如发生输料管路堵塞或爆裂时，必须 依次停止投料、送水和供风。,6.4,地下连续墙,6.4 地下连续墙,地下连续墙,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,4 吊放时应在导墙上安装导向架；起吊吊点应按设计要求 或经计算确定，起吊过程中所产生的内力应满足设计要求；起吊,6.5,灌注桩排桩围护墙,6.5 灌注桩排桩围护墙,灌注桩排桩围护墙,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,6 施工现场的一切电源、电路的安装和拆除必须符合现行 行业标准《施工现场临时用电安全技术规范》JGJ 46的规定。,6.5.2,钻机施工应符合下列规定：,6.5.2 钻机施工应符合下列规定：,"钻机施工应符合下,列规定",通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,7 当采用空气吸泥时，其喷浆口应遮挡，并应固定管端。,6.6,板 桩 围 护 墙,6.6 板 桩 围 护 墙,安全生产,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,7 当采用空气吸泥时，其喷浆口应遮挡，并应固定管端。,6.6.3,桩机作业应符合下列规定：,6.6.3 桩机作业应符合下列规定：,"桩机作业应符合下,列规定",通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,7 作业后应将打桩机停放在坚实平整的地面上，将桩锤落 下垫实，并应切断动力电源。,6.7,型钢水泥土搅拌墙,6.7 型钢水泥土搅拌墙,型钢水泥土搅拌墙,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,7 作业后应将打桩机停放在坚实平整的地面上，将桩锤落 下垫实，并应切断动力电源。,6.7.6,型钢的插入应符合下列规定：,6.7.6 型钢的插入应符合下列规定：,"型钢的插入应符合,下列规定",通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,5 水泥土未达到设计强度前，沟槽两侧应设置防护栏杆及 警示标志。,6.8,沉 井,6.8 沉 井,安全生产,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,5 沉井施工中挖出的土方宜外运。当现场条件许可在附近 堆放时，堆放地距井壁边的距离不应小于沉井下沉深度的2倍， 且不应影响现场的交通、排水及后续施工。,6.9,内 支 撑,6.9 内 支 撑,安全生产,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,5 供机械设备使用和堆放拆卸下来的各种材料的场地地基 承载力应满足要求。,6.10,土 层 锚 杆,6.10 土 层 锚 杆,安全生产,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,4 张拉施工时，其下方严禁进行其他操作；严禁采用敲击 方法调整施力装置，不得在锚杆端部悬挂重物或碰撞锚具。,6.11,逆 作 法,6.11 逆 作 法,安全生产,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,2 模板体系承载力、刚度和稳定性，应能可靠承受浇筑混 凝土的重量、侧压力及施工荷载。,6.12,坑内土体加固,6.12 坑内土体加固,坑内土体加固,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,7 地下水与地表水控制,7.1,一 般 规 定,7.1 一 般 规 定,安全生产,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,7 地下水与地表水控制,7.2,排水与降水,7.2 排水与降水,降水,基坑工程,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,5) 应根据工程经验和运行条件、泵的质量情况等配备一 定数量的备用射流泵；对使用的射流泵应进行日常保 养与检查，发现不正常应及时更换。,7.3,截 水 帷 幕,7.3 截 水 帷 幕,安全生产,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,5 增设坑内降水和排水设施。,7.4,回 灌,7.4 回 灌,安全生产,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
CNLAW_018_JGJ31120,JGJ311-2013 建筑深基坑工程施工安全技术规范,,5 增设坑内降水和排水设施。,7.5,环境影响预测与预防,7.5 环境影响预测与预防,环境影响预测与预,通用,2,是,现行,JGJ311-2013 建筑深基坑工程施工安全技术规范.docx,,too_short_lt_20
